0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.028207408,0.0029004924,0.021314394,0.0017403595,-0.0064505106,0.023837829,0.054051463,0.01613482,0.100478746,-0.021950072,-0.018216688,0.066816404,0.038756292,0.05469388,0.05929152,-0.03439446,-0.019288577,0.08065719,0.008803598,-0.018764595,0.094563425,0.024844687,0.0614256,-0.06500646,-0.03204768,-0.023409517,0.008621637,0.07495719,-0.11646992,-0.0691579,-0.14792062,-0.05665028
-0.08094623,0.00787859,0.017384436,0.06635373,0.014576259,0.042723868,-0.020459644,0.023807427,0.062882185,-0.009704775,0.103269644,-0.009013121,-0.008852585,0.027414875,-0.01167169,0.04778022,0.024523556,0.06305699,0.027251178,-0.056706004,0.010508729,-0.0075167613,0.033271253,-0.023069123,-0.024416957,-0.009592779,0.026887398,-0.0012281472,-0.12891565,-0.032950453,-0.012614904,0.0119777005
0.01886232,-0.049716067,0.02434815,-0.030645289,-0.0047049155,0.070493914,0.038091168,0.0076420675,0.16834126,0.01740594,0.024373675,0.062435813,0.010630786,0.09464306,0.030546349,-0.027088001,-0.032055642,0.06719047,0.017861323,-0.046643745,-0.017482731,-0.096487775,0.02415176,0.07642863,-0.15864322,-0.003765792,0.093759276,-0.070153326,-0.0012291298,-0.048091214,-0.11926132,-0.071715966
-0.02201018,0.033678014,0.09363836,-0.02092228,0.037118357,-0.009630011,-0.0058426587,-0.036132526,0.08780173,-0.03520373,0.09293117,-0.012302781,0.012454649,0.04875476,-0.057419673,0.059627276,0.009660633,0.08848155,-0.0374231,-0.080332905,-0.032470442,-0.0047037485,0.015071165,-0.011597836,-0.072804354,0.028537825,0.03450612,-0.023500014,-0.051644914,-0.033461433,-0.031661097,-0.011647262
0.050427645,-0.111197576,0.084892206,0.03725683,-0.03451579,0.03533273,0.013059732,0.023341617,0.068949975,0.09593645,0.094096,0.07797885,0.051729113,0.0340473,-0.09167617,-0.014073488,-0.05969274,0.14211778,-0.041636046,0.033290796,-0.06735103,-0.04442073,0.0061118733,0.01470267,-0.16870363,0.043204125,-0.029717712,-0.08670104,-0.12972365,-0.084793895,-0.11177824,-0.035964053
0.053636067,0.06708051,0.12185058,0.060354162,-0.08886261,0.11478714,0.099792294,0.048909474,0.05335552,0.15493216,-0.0022969728,-0.010136711,-0.009827497,0.10185054,0.021740701,-0.089335255,0.01321071,0.16070442,0.036587756,0.055136956,-0.064504564,0.075244695,-0.03135727,-0.026536869,-0.12546736,-0.06368762,0.06985468,0.09267662,-0.03916328,-0.032971658,-0.013020856,0.019546663
-0.046647746,-0.019438269,0.18400224,0.013653612,-0.03152769,-0.09747581,0.11484325,0.045179233,0.11638308,0.06978415,-0.029217875,0.0057569104,0.012939445,0.13172561,-0.035171177,-0.013892599,0.027357697,0.16671115,0.022957345,-0.020371076,-0.007725331,0.015400793,-0.0990436,-0.07890461,-0.0062145586,-0.013110428,0.012663071,-0.0029526812,-0.07458493,-0.083347894,-0.053706206,-0.032700635
0.000108942855,0.017472547,0.1419227,0.038672894,0.008060818,-0.043276943,0.049415193,-0.06327804,0.12994698,-0.056063276,-0.012512868,-0.005948819,-0.0047194385,0.08214377,-0.019243343,-0.04921419,0.06366185,0.1350416,0.036665205,-0.09247496,0.0234698,0.07916381,-0.10312789,-0.009552801,-0.0010824787,-0.02927967,0.019468138,0.09114664,-0.026050417,-0.034987677,-0.04167287,0.029485215
-0.024972731,0.05066919,0.056239508,0.060816854,-0.0317451,0.04687305,0.061390005,0.026758179,0.14224495,-0.015937371,-0.029415911,-0.01788459,0.03653133,0.11363936,-0.004591475,-0.14450717,-0.037186697,0.093411654,-0.073807575,-0.0314266,0.05283294,0.0653911,0.043181095,0.00054722227,-0.10647203,-0.021736426,0.035876546,-0.03366312,-0.09094594,-0.048289824,-0.12533057,0.031092707
-0.043774284,-0.0012605432,0.15252598,0.017575078,-0.00938819,-0.049581144,0.095186934,0.039774835,0.0714988,0.0728493,-0.047278713,0.011275486,-0.009142494,0.08640792,-0.021615284,-0.011121189,0.02248488,0.12503962,0.043837406,0.00013259333,-0.012117984,0.0045667547,-0.065760255,-0.055832047,0.0027185949,0.0089829285,0.0061753187,0.0031271814,-0.06517096,-0.025166376,-0.053493574,-0.017512621
